"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"28TH8SZ5","book","1988","Novak, Erich","Deterministic and stochastic error bounds in numerical analysis","","978-3-540-50368-2 978-0-387-50368-4","","","","In these notes we want to investigate different deterministic and stochastic error bounds of numerical analysis. For many computational problems (such as approximation, optimization, and quadrature) we have only partial information and consequently such problems can only be solved with uncertainty in the answer. The information-centered approach asks for optimal methods and optimal error bounds if only the type of information available is indicated. We begin with worst case error bounds for deterministic methods and consider relations between these error bounds and the n-widths of the class of problem elements (1.2). In 1.3 we give worst case error bounds for some special problems. We are mainly interested in the problems of approximation (App), optimization (Opt and Opt*), and quadrature or integration (Int). We consider different function classes, for both adaptive and nonadaptive methods. First of all, I explain the information-based approach by means of an example.","1988","2023-06-13 10:47:04","2023-08-03 19:17:43","","","113","","","","","","Lecture notes in mathematics","1349","","","Springer","Berlin Heidelberg","en","","","","","K10plus ISBN","","","","C:\Users\isido\Zotero\storage\CT75RT9T\Novak - 1988 - Deterministic and stochastic error bounds in numer.pdf; C:\Users\isido\Zotero\storage\3YULLQV7\Novak - Deterministic and Stochastic Error Bounds In Numer.pdf","","randomized trapezodial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3MAD9IY","encyclopediaArticle","2023","","No free lunch theorem","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=No_free_lunch_theorem&oldid=1154448734","In mathematical folklore, the ""no free lunch"" (NFL) theorem (sometimes pluralized) of David Wolpert and William Macready appears in the 1997 ""No Free Lunch Theorems for Optimization"". Wolpert had previously derived no free lunch theorems for machine learning (statistical inference). The name alludes to the saying ""there ain't no such thing as a free lunch"", that is, there are no easy shortcuts to success. In 2005, Wolpert and Macready themselves indicated that the first theorem in their paper ""state[s] that any two optimization algorithms are equivalent when their performance is averaged across all possible problems"".The ""no free lunch"" (NFL) theorem is an easily stated and easily understood consequence of theorems Wolpert and Macready actually prove. It is weaker than the proven theorems, and thus does not encapsulate them. Various investigators have extended the work of Wolpert and Macready substantively. In terms of how the NFL theorem is used in the context of the research area, the no free lunch in search and optimization is a field that is dedicated for purposes of mathematically analyzing data for statistical identity, particularly search and optimization.While some scholars argue that NFL conveys important insight, others argue that NFL is of little relevance to machine learning research.","2023-05-12","2023-06-13 11:01:16","2023-08-03 19:17:37","2023-06-13 11:01:16","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 1154448734","","C:\Users\isido\Zotero\storage\S7SXIJCH\No_free_lunch_theorem.html","","machine learning; optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7G2K4SLJ","encyclopediaArticle","2022","","Information-based complexity","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Information-based_complexity&oldid=1116392336","Information-based complexity (IBC) studies optimal algorithms and computational complexity for the continuous problems that arise in physical science, economics, engineering, and mathematical finance. IBC has studied such continuous problems as path integration, partial differential equations, systems of ordinary differential equations, nonlinear equations, integral equations, fixed points, and very-high-dimensional integration. All these problems involve functions (typically multivariate) of a real or complex variable. Since one can never obtain a closed-form solution to the problems of interest one has to settle for a numerical solution. Since a function of a real or complex variable cannot be entered into a digital computer, the solution of continuous problems involves partial information. To give a simple illustration, in the numerical approximation of an integral, only samples of the integrand at a finite number of points are available. In the numerical solution of partial differential equations the functions specifying the boundary conditions and the coefficients of the differential operator can only be sampled. Furthermore, this partial information can be expensive to obtain. Finally the information is often contaminated by noise. The goal of information-based complexity is to create a theory of computational complexity and optimal algorithms for problems with partial, contaminated and priced information, and to apply the results to answering questions in various disciplines. Examples of such disciplines include physics, economics, mathematical finance, computer vision, control theory, geophysics, medical imaging, weather forecasting and climate prediction, and statistics. The theory is developed over abstract spaces, typically Hilbert or Banach spaces, while the applications are usually for multivariate problems. Since the information is partial and contaminated, only approximate solutions can be obtained. IBC studies computational complexity and optimal algorithms for approximate solutions in various settings. Since the worst case setting often leads to negative results such as unsolvability and intractability, settings with weaker assurances such as average, probabilistic and randomized are also studied. A fairly new area of IBC research is continuous quantum computing.","2022-10-16","2023-06-14 07:37:41","2023-08-03 19:17:20","2023-06-14 07:37:41","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 1116392336","","C:\Users\isido\Zotero\storage\K3D6TU8D\Information-based_complexity.html","","randomized trapezodial","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8AP6T8IT","preprint","2018","Robbe, Pieterjan; Nuyens, Dirk; Vandewalle, Stefan","Recycling Samples in the Multigrid Multilevel (Quasi-)Monte Carlo Method","","","","","http://arxiv.org/abs/1806.05619","The Multilevel Monte Carlo method is an eﬃcient variance reduction technique. It uses a sequence of coarse approximations to reduce the computational cost in uncertainty quantiﬁcation applications. The method is nowadays often considered to be the method of choice for solving PDEs with random coeﬃcients when many uncertainties are involved. When using Full Multigrid to solve the deterministic problem, coarse solutions obtained by the solver can be recycled as samples in the Multilevel Monte Carlo method, as was pointed out by Kumar, Oosterlee and Dwight [Int. J. Uncertain. Quantif., 7 (2017), pp. 57–81]. In this article, an alternative approach is considered, using Quasi-Monte Carlo points, to speed up convergence. Additionally, our method comes with an improved variance estimate which is also valid in case of the Monte Carlo based approach. The new method is illustrated on the example of an elliptic PDE with lognormal diﬀusion coeﬃcient. Numerical results for a variety of random ﬁelds with diﬀerent smoothness parameters in the Matérn covariance function show that sample recycling is more eﬃcient when the input random ﬁeld is nonsmooth.","2018-06-14","2023-06-14 08:26:10","2023-08-03 19:16:59","2023-06-14 08:26:10","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1806.05619 [math]","","C:\Users\isido\Zotero\storage\PWK6DY7M\Robbe e.a. - 2018 - Recycling Samples in the Multigrid Multilevel (Qua.pdf","","monte carlo; PDE","Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:1806.05619","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3435ZYKY","preprint","2017","Kuo, Frances Y.; Nuyens, Dirk","Application of quasi-Monte Carlo methods to PDEs with random coefficients -- an overview and tutorial","","","","","http://arxiv.org/abs/1710.10984","This article provides a high-level overview of some recent works on the application of quasi-Monte Carlo (QMC) methods to PDEs with random coeﬃcients. It is based on an indepth survey of a similar title by the same authors, with an accompanying software package which is also brieﬂy discussed here. Embedded in this article is a step-by-step tutorial of the required analysis for the setting known as the uniform case with ﬁrst order QMC rules. The aim of this article is to provide an easy entry point for QMC experts wanting to start research in this direction and for PDE analysts and practitioners wanting to tap into contemporary QMC theory and methods.","2017-10-26","2023-06-14 08:34:06","2023-08-03 19:16:46","2023-06-14 08:34:06","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1710.10984 [math]","","C:\Users\isido\Zotero\storage\CN5A6NQ6\Kuo en Nuyens - 2017 - Application of quasi-Monte Carlo methods to PDEs w.pdf","","monte carlo; PDE","65D32; Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:1710.10984","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CUJDV556","preprint","2001","Heinrich, Stefan","From Monte Carlo to Quantum Computation","","","","","http://arxiv.org/abs/quant-ph/0112152","Quantum computing was so far mainly concerned with discrete problems. Recently, E. Novak and the author studied quantum algorithms for high dimensional integration and dealt with the question, which advantages quantum computing can bring over classical deterministic or randomized methods for this type of problem.","2001-12-23","2023-06-15 10:27:55","2023-08-03 19:16:08","2023-06-15 10:27:55","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:quant-ph/0112152","","C:\Users\isido\Zotero\storage\2BSDMTVF\Heinrich - 2001 - From Monte Carlo to Quantum Computation.pdf","","monte carlo; Quantum computing","Quantum Physics","","","","","","","","","","","","","","","","","","","arXiv:quant-ph/0112152","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3UTMNWQF","preprint","2015","Lan, Guanghui; Zhou, Yi","An optimal randomized incremental gradient method","","","","","http://arxiv.org/abs/1507.02000","In this paper, we consider a class of finite-sum convex optimization problems whose objective function is given by the summation of $m$ ($\ge 1$) smooth components together with some other relatively simple terms. We first introduce a deterministic primal-dual gradient (PDG) method that can achieve the optimal black-box iteration complexity for solving these composite optimization problems using a primal-dual termination criterion. Our major contribution is to develop a randomized primal-dual gradient (RPDG) method, which needs to compute the gradient of only one randomly selected smooth component at each iteration, but can possibly achieve better complexity than PDG in terms of the total number of gradient evaluations. More specifically, we show that the total number of gradient evaluations performed by RPDG can be ${\cal O} (\sqrt{m})$ times smaller, both in expectation and with high probability, than those performed by deterministic optimal first-order methods under favorable situations. We also show that the complexity of the RPDG method is not improvable by developing a new lower complexity bound for a general class of randomized methods for solving large-scale finite-sum convex optimization problems. Moreover, through the development of PDG and RPDG, we introduce a novel game-theoretic interpretation for these optimal methods for convex optimization.","2015-10-18","2023-06-16 12:18:37","2023-08-03 19:15:52","2023-06-16 12:18:37","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1507.02000 [cs, math, stat]","","C:\Users\isido\Zotero\storage\YKXRE23K\Lan en Zhou - 2015 - An optimal randomized incremental gradient method.pdf","","gradient descent; optimization","Computer Science - Computational Complexity; Mathematics - Optimization and Control; Statistics - Machine Learning","","","","","","","","","","","","","","","","","","","arXiv:1507.02000","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CSC4MMNZ","journalArticle","2022","Driggs, Derek; Ehrhardt, Matthias J.; Schönlieb, Carola-Bibiane","Accelerating variance-reduced stochastic gradient methods","Mathematical Programming","","0025-5610, 1436-4646","10.1007/s10107-020-01566-2","https://link.springer.com/10.1007/s10107-020-01566-2","Variance reduction is a crucial tool for improving the slow convergence of stochastic gradient descent. Only a few variance-reduced methods, however, have yet been shown to directly beneﬁt from Nesterov’s acceleration techniques to match the convergence rates of accelerated gradient methods. Such approaches rely on “negative momentum”, a technique for further variance reduction that is generally speciﬁc to the SVRG gradient estimator. In this work, we show for the ﬁrst time that negative momentum is unnecessary for acceleration and develop a universal acceleration framework that allows all popular variance-reduced methods to achieve accelerated convergence rates. The constants appearing in these rates, including their dependence on the number of functions n, scale with the mean-squared-error and bias of the gradient estimator. In a series of numerical experiments, we demonstrate that versions of SAGA, SVRG, SARAH, and SARGE using our framework signiﬁcantly outperform non-accelerated versions and compare favourably with algorithms using negative momentum.","2022-02","2023-06-16 12:28:36","2023-08-03 19:15:42","2023-06-16 12:28:36","671-715","","2","191","","Math. Program.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\HBSFVERS\Driggs e.a. - 2022 - Accelerating variance-reduced stochastic gradient .pdf","","gradient descent; optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78DJTG8P","journalArticle","2021","Kettunen, Markus; d'Eon, Eugene; Pantaleoni, Jacopo; Novak, Jan","An unbiased ray-marching transmittance estimator","ACM Transactions on Graphics","","0730-0301, 1557-7368","10.1145/3450626.3459937","http://arxiv.org/abs/2102.10294","We present an in-depth analysis of the sources of variance in state-of-the-art unbiased volumetric transmittance estimators, and propose several new methods for improving their efficiency. These combine to produce a single estimator that is universally optimal relative to prior work, with up to several orders of magnitude lower variance at the same cost, and has zero variance for any ray with non-varying extinction. We first reduce the variance of truncated power-series estimators using a novel efficient application of U-statistics. We then greatly reduce the average expansion order of the power series and redistribute density evaluations to filter the optical depth estimates with an equidistant sampling comb. Combined with the use of an online control variate built from a sampled mean density estimate, the resulting estimator effectively performs ray marching most of the time while using rarely-sampled higher order terms to correct the bias.","2021-08-31","2023-06-18 08:56:46","2023-08-03 19:15:26","2023-06-18 08:56:46","1-20","","4","40","","ACM Trans. Graph.","","","","","","","","en","","","","","arXiv.org","","arXiv:2102.10294 [cs]","","C:\Users\isido\Zotero\storage\6276WE78\Kettunen e.a. - 2021 - An unbiased ray-marching transmittance estimator.pdf","","rendering","Computer Science - Graphics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QDME6GF7","journalArticle","2022","Nimier-David, Merlin; Müller, Thomas; Keller, Alexander; Jakob, Wenzel","Unbiased inverse volume rendering with differential trackers","ACM Transactions on Graphics","","0730-0301, 1557-7368","10.1145/3528223.3530073","https://dl.acm.org/doi/10.1145/3528223.3530073","Volumetric representations are popular in inverse rendering because they have a simple parameterization, are smoothly varying, and transparently handle topology changes. However, incorporating the full volumetric transport of light is costly and challenging, often leading practitioners to implement simplified models, such as purely emissive and absorbing volumes with ""baked"" lighting. One such challenge is the efficient estimation of the gradients of the volume's appearance with respect to its scattering and absorption parameters. We show that the straightforward approach---differentiating a volumetric free-flight sampler---can lead to biased and high-variance gradients, hindering optimization. Instead, we propose using a new sampling strategy:               differential ratio tracking               , which is unbiased, yields low-variance gradients, and runs in linear time. Differential ratio tracking combines ratio tracking and reservoir sampling to estimate gradients by sampling distances proportional to the unweighted transmittance rather than the usual extinction-weighted transmittance. In addition, we observe local minima when optimizing scattering parameters to reproduce dense volumes or surfaces. We show that these local minima can be overcome by bootstrapping the optimization from nonphysical emissive volumes that are easily optimized.","2022-07","2023-06-18 11:02:46","2023-08-03 19:15:21","2023-06-18 11:02:46","1-20","","4","41","","ACM Trans. Graph.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\4PYPVM7M\Nimier-David e.a. - 2022 - Unbiased inverse volume rendering with differentia.pdf","","inverse problem; rendering","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P66IEAQN","preprint","2017","Kingma, Diederik P.; Ba, Jimmy","Adam: A Method for Stochastic Optimization","","","","","http://arxiv.org/abs/1412.6980","We introduce Adam, an algorithm for ﬁrst-order gradient-based optimization of stochastic objective functions, based on adaptive estimates of lower-order moments. The method is straightforward to implement, is computationally efﬁcient, has little memory requirements, is invariant to diagonal rescaling of the gradients, and is well suited for problems that are large in terms of data and/or parameters. The method is also appropriate for non-stationary objectives and problems with very noisy and/or sparse gradients. The hyper-parameters have intuitive interpretations and typically require little tuning. Some connections to related algorithms, on which Adam was inspired, are discussed. We also analyze the theoretical convergence properties of the algorithm and provide a regret bound on the convergence rate that is comparable to the best known results under the online convex optimization framework. Empirical results demonstrate that Adam works well in practice and compares favorably to other stochastic optimization methods. Finally, we discuss AdaMax, a variant of Adam based on the inﬁnity norm.","2017-01-29","2023-06-18 11:09:30","2023-08-03 19:15:13","2023-06-18 11:09:30","","","","","","","Adam","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1412.6980 [cs]","","C:\Users\isido\Zotero\storage\PZYRRCM2\Kingma en Ba - 2017 - Adam A Method for Stochastic Optimization.pdf","","gradient descent; machine learning; optimization","Computer Science - Machine Learning","","","","","","","","","","","","","","","","","","","arXiv:1412.6980","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D86IEHBA","preprint","2021","Buvoli, Tommaso; Minion, Michael L.","IMEX Runge-Kutta Parareal for Non-Diffusive Equations","","","","","http://arxiv.org/abs/2011.01604","Parareal is a widely studied parallel-in-time method that can achieve meaningful speedup on certain problems. However, it is well known that the method typically performs poorly on non-diﬀusive equations. This paper analyzes linear stability and convergence for IMEX Runge-Kutta Parareal methods on non-diﬀusive equations. By combining standard linear stability analysis with a simple convergence analysis, we ﬁnd that certain Parareal conﬁgurations can achieve parallel speedup on non-diﬀusive equations. These stable conﬁgurations all posses low iteration counts, large block sizes, and a large number of processors. Numerical examples using the nonlinear Schro¨dinger equation demonstrate the analytical conclusions.","2021-07-31","2023-06-25 11:38:40","2023-08-03 19:14:58","2023-06-25 11:38:40","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2011.01604 [cs, math]","","C:\Users\isido\Zotero\storage\JJGX8M7T\Buvoli en Minion - 2021 - IMEX Runge-Kutta Parareal for Non-Diffusive Equati.pdf","","ODE; parareal","Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:2011.01604","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SBHYGDMQ","preprint","2021","Buvoli, Tommaso; Minion, Michael L.","On the Stability of Exponential Integrators for Non-Diffusive Equations","","","","","http://arxiv.org/abs/2108.00185","Exponential integrators are a well-known class of time integration methods that have been the subject of many studies and developments in the past two decades. Surprisingly, there have been limited eﬀorts to analyze their stability and eﬃciency on non-diﬀusive equations to date. In this paper we apply linear stability analysis to showcase the poor stability properties of exponential integrators on non-diﬀusive problems. We then propose a simple repartitioning approach that stabilizes the integrators and enables the eﬃcient solution of stiﬀ, non-diﬀusive equations. To validate the eﬀectiveness of our approach, we perform several numerical experiments that compare partitioned exponential integrators to unmodiﬁed ones. We also compare repartitioning to the well-known approach of adding hyperviscosity to the equation right-hand-side. Overall, we ﬁnd that the repartitioning restores convergence at large timesteps and, unlike hyperviscosity, it does not require the use of high-order spatial derivatives.","2021-07-31","2023-06-25 11:39:56","2023-08-03 19:14:36","2023-06-25 11:39:56","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2108.00185 [cs, math]","","C:\Users\isido\Zotero\storage\ZTRRZAV8\Buvoli en Minion - 2021 - On the Stability of Exponential Integrators for No.pdf","","exponential integrators; ODE","Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:2108.00185","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PL5J5TAN","preprint","2023","Buvoli, Tommaso; Minion, Michael L.","Exponential Runge-Kutta Parareal for Non-Diffusive Equations","","","","","http://arxiv.org/abs/2301.03764","Parareal is a well-known parallel-in-time algorithm that combines a coarse and ﬁne propagator within a parallel iteration. It allows for large-scale parallelism that leads to signiﬁcantly reduced computational time compared to serial time-stepping methods. However, like many parallel-intime methods it can fail to achieve parallel speedup when applied to non-diﬀusive equations such as hyperbolic systems or dispersive nonlinear wave equations. This paper explores the use of exponential integrators within the Parareal iteration. Exponential integrators are particularly interesting candidates for Parareal because of their ability to resolve fast-moving waves, even at the large stepsizes used by coarse propagators. This work begins with an introduction to exponential Parareal integrators followed by several motivating numerical experiments involving the nonlinear Schrödinger equation. These experiments are then analyzed using linear analysis that approximates the stability and convergence properties of the exponential Parareal iteration on nonlinear problems. The paper concludes with two additional numerical experiments involving the dispersive Kadomtsev-Petviashvili equation and the hyperbolic Vlasov-Poisson equation. These experiments demonstrate that exponential Parareal methods can achieve signiﬁcant parallel speedup on diﬀerent types of non-diﬀusive equations.","2023-01-09","2023-06-25 11:42:20","2023-08-03 19:14:23","2023-06-25 11:42:20","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2301.03764 [cs, math]","","C:\Users\isido\Zotero\storage\EJTQSHKJ\Buvoli en Minion - 2023 - Exponential Runge-Kutta Parareal for Non-Diffusive.pdf","","exponential integrators; ODE; parareal","65L04, 65L05, 65L06, 65L07; Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:2301.03764","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X3JLQZN3","preprint","2023","Gander, M. J.; Lunet, T.; Ruprecht, D.; Speck, R.","A unified analysis framework for iterative parallel-in-time algorithms","","","","","http://arxiv.org/abs/2203.16069","Parallel-in-time integration has been the focus of intensive research eﬀorts over the past two decades due to the advent of massively parallel computer architectures and the scaling limits of purely spatial parallelization. Various iterative parallel-in-time (PinT) algorithms have been proposed, like Parareal, PFASST, MGRIT, and Space-Time Multi-Grid (STMG). These methods have been described using diﬀerent notations, and the convergence estimates that are available are diﬃcult to compare. We describe Parareal, PFASST, MGRIT and STMG for the Dahlquist model problem using a common notation and give precise convergence estimates using generating functions. This allows us, for the ﬁrst time, to directly compare their convergence. We prove that all four methods eventually converge super-linearly, and also compare them numerically. The generating function framework provides further opportunities to explore and analyze existing and new methods.","2023-04-28","2023-06-25 11:43:17","2023-08-03 19:14:07","2023-06-25 11:43:17","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2203.16069 [cs, math]","","C:\Users\isido\Zotero\storage\GJFVIYAG\Gander e.a. - 2023 - A unified analysis framework for iterative paralle.pdf","","ODE; parareal","Computer Science - Computational Engineering, Finance, and Science; Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:2203.16069","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q3P73L5V","journalArticle","2021","Zanger, Benjamin; Mendl, Christian B.; Schulz, Martin; Schreiber, Martin","Quantum Algorithms for Solving Ordinary Differential Equations via Classical Integration Methods","Quantum","","2521-327X","10.22331/q-2021-07-13-502","http://arxiv.org/abs/2012.09469","Identifying computational tasks suitable for (future) quantum computers is an active field of research. Here we explore utilizing quantum computers for the purpose of solving differential equations. We consider two approaches: (i) basis encoding and fixed-point arithmetic on a digital quantum computer, and (ii) representing and solving high-order Runge-Kutta methods as optimization problems on quantum annealers. As realizations applied to two-dimensional linear ordinary differential equations, we devise and simulate corresponding digital quantum circuits, and implement and run a 6$^{\mathrm{th}}$ order Gauss-Legendre collocation method on a D-Wave 2000Q system, showing good agreement with the reference solution. We find that the quantum annealing approach exhibits the largest potential for high-order implicit integration methods. As promising future scenario, the digital arithmetic method could be employed as an ""oracle"" within quantum search algorithms for inverse problems.","2021-07-13","2023-06-25 11:45:32","2023-08-03 19:13:42","2023-06-25 11:45:32","502","","","5","","Quantum","","","","","","","","en","","","","","arXiv.org","","arXiv:2012.09469 [quant-ph]","","C:\Users\isido\Zotero\storage\6LH65XLT\Zanger e.a. - 2021 - Quantum Algorithms for Solving Ordinary Differenti.pdf","","ODE; Quantum computing","Quantum Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TF8J32A5","preprint","2022","Huang, Zhongzhan; Liang, Senwei; Zhang, Hong; Yang, Haizhao; Lin, Liang","Accelerating Numerical Solvers for Large-Scale Simulation of Dynamical System via NeurVec","","","","","http://arxiv.org/abs/2208.03680","Ensemble-based large-scale simulation of dynamical systems is essential to a wide range of science and engineering problems. Conventional numerical solvers used in the simulation are significantly limited by the step size for time integration, which hampers efficiency and feasibility especially when high accuracy is desired. To overcome this limitation, we propose a data-driven corrector method that allows using large step sizes while compensating for the integration error for high accuracy. This corrector is represented in the form of a vector-valued function and is modeled by a neural network to regress the error in the phase space. Hence we name the corrector neural vector (NeurVec). We show that NeurVec can achieve the same accuracy as traditional solvers with much larger step sizes. We empirically demonstrate that NeurVec can accelerate a variety of numerical solvers significantly and overcome the stability restriction of these solvers. Our results on benchmark problems, ranging from high-dimensional problems to chaotic systems, suggest that NeurVec is capable of capturing the leading error term and maintaining the statistics of ensemble forecasts.","2022-08-07","2023-07-06 12:34:51","2023-08-03 19:12:08","2023-07-06 12:34:51","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2208.03680 [cs, math]","","C:\Users\isido\Zotero\storage\V8G6BSNX\Huang e.a. - 2022 - Accelerating Numerical Solvers for Large-Scale Sim.pdf","","neural networks; ODE","Computer Science - Artificial Intelligence; Computer Science - Computational Engineering, Finance, and Science; Computer Science - Machine Learning; Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:2208.03680","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5VSTZWV6","preprint","2023","Huang, Zhongzhan; Liang, Mingfu; Lin, Liang","On Robust Numerical Solver for ODE via Self-Attention Mechanism","","","","","http://arxiv.org/abs/2302.10184","With the development of deep learning techniques, AI-enhanced numerical solvers are expected to become a new paradigm for solving differential equations due to their versatility and effectiveness in alleviating the accuracy-speed trade-off in traditional numerical solvers. However, this paradigm still inevitably requires a large amount of high-quality data, whose acquisition is often very expensive in natural science and engineering problems. Therefore, in this paper, we explore training efﬁcient and robust AI-enhanced numerical solvers with a small data size by mitigating intrinsic noise disturbances. We ﬁrst analyze the ability of the self-attention mechanism to regulate noise in supervised learning and then propose a simple-yet-effective numerical solver, AttSolver, which introduces an additive self-attention mechanism to the numerical solution of differential equations based on the dynamical system perspective of the residual neural network. Our results on benchmarks, ranging from high-dimensional problems to chaotic systems, demonstrate the effectiveness of AttSolver in generally improving the performance of existing traditional numerical solvers without any elaborated model crafting. Finally, we analyze the convergence, generalization, and robustness of the proposed method experimentally and theoretically.","2023-02-04","2023-07-06 12:29:43","2023-08-03 19:12:22","2023-07-06 12:29:43","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2302.10184 [cs, math]","","C:\Users\isido\Zotero\storage\B6JQY5GS\Huang e.a. - 2023 - On Robust Numerical Solver for ODE via Self-Attent.pdf","","neural networks; ODE","Computer Science - Artificial Intelligence; Computer Science - Machine Learning; Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:2302.10184","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHB8H5KI","preprint","2023","Finzi, Marc; Potapczynski, Andres; Choptuik, Matthew; Wilson, Andrew Gordon","A Stable and Scalable Method for Solving Initial Value PDEs with Neural Networks","","","","","http://arxiv.org/abs/2304.14994","Unlike conventional grid and mesh based methods for solving partial differential equations (PDEs), neural networks have the potential to break the curse of dimensionality, providing approximate solutions to problems where using classical solvers is difﬁcult or impossible. While global minimization of the PDE residual over the network parameters works well for boundary value problems, catastrophic forgetting impairs the applicability of this approach to initial value problems (IVPs). In an alternative local-in-time approach, the optimization problem can be converted into an ordinary differential equation (ODE) on the network parameters and the solution propagated forward in time; however, we demonstrate that current methods based on this approach suffer from two key issues. First, following the ODE produces an uncontrolled growth in the conditioning of the problem, ultimately leading to unacceptably large numerical errors. Second, as the ODE methods scale cubically with the number of model parameters, they are restricted to small neural networks, signiﬁcantly limiting their ability to represent intricate PDE initial conditions and solutions. Building on these insights, we develop Neural IVP, an ODE based IVP solver which prevents the network from getting ill-conditioned and runs in time linear in the number of parameters, enabling us to evolve the dynamics of challenging PDEs with neural networks.","2023-04-28","2023-07-06 12:20:45","2023-08-03 19:12:35","2023-07-06 12:20:45","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2304.14994 [cs, math, stat]","","C:\Users\isido\Zotero\storage\G6V5GEWN\2304.14994.pdf","","PDE","Computer Science - Machine Learning; Statistics - Machine Learning; Mathematics - Numerical Analysis","","","","","","","","","","","","","","","","","","","arXiv:2304.14994","","","","","","","","","","","","","","","","","","","","","","","","","","",""
