"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"C95PBMD4","journalArticle","2022","Sawhney, Rohan; Seyb, Dario; Jarosz, Wojciech; Crane, Keenan","Grid-free Monte Carlo for PDEs with spatially varying coefficients","ACM Transactions on Graphics","","0730-0301, 1557-7368","10.1145/3528223.3530134","https://dl.acm.org/doi/10.1145/3528223.3530134","Partial differential equations (PDEs) with spatially varying coefficients arise throughout science and engineering, modeling rich heterogeneous material behavior. Yet conventional PDE solvers struggle with the immense complexity found in nature, since they must first discretize the problem---leading to spatial aliasing, and global meshing/sampling that is costly and error-prone. We describe a method that approximates neither the domain geometry, the problem data, nor the solution space, providing the exact solution (in expectation) even for problems with extremely detailed geometry and intricate coefficients. Our main contribution is to extend the               walk on spheres (WoS)               algorithm from constant- to variable-coefficient problems, by drawing on techniques from volumetric rendering. In particular, an approach inspired by               null-scattering               yields unbiased Monte Carlo estimators for a large class of 2nd order elliptic PDEs, which share many attractive features with Monte Carlo rendering: no meshing, trivial parallelism, and the ability to evaluate the solution at any point without solving a global system of equations.","2022-07","2022-09-17 18:52:00","2024-07-28 20:30:12","2022-09-17 18:52:00","1-17","","4","41","","ACM Trans. Graph.","","","","","","","","en","","","","","DOI.org (Crossref)","","","<div data-schema-version=""8""><p>this paper is the motivation for my master thesis</p> </div>","C:\Users\isido\Zotero\storage\52QDH9YB\Sawhney e.a. - 2022 - Grid-free Monte Carlo for PDEs with spatially vary.pdf","","monte carlo; PDE; walk on spheres; rendering; ♥♥♥♥♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TTZ3JB83","preprint","2018","Ferguson, Ryan; Green, Andrew","Deeply Learning Derivatives","","","","","http://arxiv.org/abs/1809.02233","This paper uses deep learning to value derivatives. The approach is broadly applicable, and we use a call option on a basket of stocks as an example. We show that the deep learning model is accurate and very fast, capable of producing valuations a million times faster than traditional models. We develop a methodology to randomly generate appropriate training data and explore the impact of several parameters including layer width and depth, training data quality and quantity on model speed and accuracy.","2018-10-17","2022-09-19 13:22:35","2024-07-28 20:41:27","2022-09-19 13:22:35","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1809.02233 [cs, q-fin]","<div data-schema-version=""8""><p>interested in these type of applications</p> </div>","C:\Users\isido\Zotero\storage\5KLHN2WM\Ferguson en Green - 2018 - Deeply Learning Derivatives.pdf","","machine learning; deep learning; ♥♥; option pricing","Computer Science - Machine Learning; Quantitative Finance - Computational Finance","","","","","","","","","","","","","","","","","","","arXiv:1809.02233","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y8CL8VZC","preprint","2018","Lehtinen, Jaakko; Munkberg, Jacob; Hasselgren, Jon; Laine, Samuli; Karras, Tero; Aittala, Miika; Aila, Timo","Noise2Noise: Learning Image Restoration without Clean Data","","","","","http://arxiv.org/abs/1803.04189","We apply basic statistical reasoning to signal reconstruction by machine learning – learning to map corrupted observations to clean signals – with a simple and powerful conclusion: it is possible to learn to restore images by only looking at corrupted examples, at performance at and sometimes exceeding training using clean data, without explicit image priors or likelihood models of the corruption. In practice, we show that a single model learns photographic noise removal, denoising synthetic Monte Carlo images, and reconstruction of undersampled MRI scans – all corrupted by different processes – based on noisy data only.","2018-10-29","2022-09-19 14:04:13","2024-07-28 20:42:38","2022-09-19 14:04:13","","","","","","","Noise2Noise","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1803.04189 [cs, stat]","Comment: Added link to official implementation and updated MRI results to match it","C:\Users\isido\Zotero\storage\NAGQ9NY7\Lehtinen e.a. - 2018 - Noise2Noise Learning Image Restoration without Cl.pdf","","rendering; machine learning; ♥","","","","","","","","","","","","","","","","","","","","arXiv:1803.04189","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YTGTF5I3","webpage","2020","","Accelerating Python for Exotic Option Pricing","NVIDIA Technical Blog","","","","https://developer.nvidia.com/blog/accelerating-python-for-exotic-option-pricing/","In finance, computation efficiency can be directly converted to trading profits sometimes. Quants are facing the challenges of trading off research efficiency with computation efficiency.","2020-03-19","2022-09-19 14:08:08","2024-07-28 20:43:15","2022-09-19 14:08:08","","","","","","","","","","","","","","en-US","","","","","","","","","C:\Users\isido\Zotero\storage\LNJMET6I\accelerating-python-for-exotic-option-pricing.html","","♥♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QLFA8VRN","webpage","2022","","GitHub - NVIDIA/fsi-samples: A collection of open-source GPU accelerated Python tools and examples for quantitative analyst tasks and leverages RAPIDS AI project, Numba, cuDF, and Dask.","","","","","https://github.com/NVIDIA/fsi-samples","","2022-09-19","2022-09-19 14:17:17","2024-08-12 14:54:28","2022-09-19 14:17:17","","","","","","","","","","","","","","","","","","","","","","","C:\Users\isido\Zotero\storage\FTUN9SNE\fsi-samples.html","","♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IQLA8IME","encyclopediaArticle","2022","","Neville's algorithm","Wikipedia","","","","https://en.wikipedia.org/w/index.php?title=Neville%27s_algorithm&oldid=1100728778","In mathematics, Neville's algorithm is an algorithm used for polynomial interpolation that was derived by the mathematician Eric Harold Neville in 1934. Given n + 1 points, there is a unique polynomial of degree ≤ n which goes through the given points. Neville's algorithm evaluates this polynomial. Neville's algorithm is based on the Newton form of the interpolating polynomial and the recursion relation for the divided differences. It is similar to Aitken's algorithm (named after Alexander Aitken), which is nowadays not used.","2022-07-27","2022-09-26 06:48:39","2024-07-28 20:43:52","2022-09-26 06:48:39","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 1100728778","","C:\Users\isido\Zotero\storage\J69UYIG8\Neville's_algorithm.html","","finite differnces; interpolation; ♥♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CT3DDRGG","preprint","2021","Vanroose, Wim; Cornelis, Jeffrey","Krylov-Simplex method that minimizes the residual in $\ell_1$-norm or $\ell_\infty$-norm","","","","","http://arxiv.org/abs/2101.11416","The paper presents two variants of a Krylov-Simplex iterative method that combines Krylov and simplex iterations to minimize the residual r = b−Ax. The ﬁrst method minimizes r ∞, i.e. maximum of the absolute residuals. The second minimizes r 1, and ﬁnds the solution with the least absolute residuals. Both methods search for an optimal solution xk in a Krylov subspace which results in a small linear programming problem. A specialized simplex algorithm solves this projected problem and ﬁnds the optimal linear combination of Krylov basis vectors to approximate the solution. The resulting simplex algorithm requires the solution of a series of small dense linear systems that only diﬀer by rank-one updates. The QR factorization of these matrices is updated each iteration. We demonstrate the eﬀectiveness of the methods with numerical experiments.","2021-01-27","2022-09-26 09:08:47","2024-07-28 20:44:24","2022-09-26 09:08:47","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:2101.11416 [cs, math]","Comment: 22 pages","C:\Users\isido\Zotero\storage\M2G9WBDA\Vanroose en Cornelis - 2021 - Krylov-Simplex method that minimizes the residual .pdf","","optimization; krylov; ♥","","","","","","","","","","","","","","","","","","","","arXiv:2101.11416","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A46LQ3HD","journalArticle","2007","Caglar, Hikmet; Caglar, Nazan","Solution of fifth order boundary value problems by using local polynomial regression","Applied Mathematics and Computation","","00963003","10.1016/j.amc.2006.08.046","https://linkinghub.elsevier.com/retrieve/pii/S0096300306010204","In this paper, we present a novel method based on the local polynomial regression for solving of ﬁfth order boundary value problems. The method is tested on numerical example to demonstrate its usefulness. The method presented in this paper is also compared with those developed by Siddiqi and Akram [Solution of ﬁfth order boundary value problems using nonpolynomial spline technique, Appl. Math. Comput. 175 (2006) 1575–1581], as well and is observed to be better.","2007-03","2022-09-26 12:57:28","2024-07-28 20:44:39","2022-09-26 12:57:28","952-956","","2","186","","Applied Mathematics and Computation","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\Z8EJ5CDR\Caglar en Caglar - 2007 - Solution of fifth order boundary value problems by.pdf","","ODE; ♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TZZXAYPQ","journalArticle","2012","Su, Liyun; Yan, Tianshun; Zhao, Yanyong; Li, Fenglan; Liu, Ruihua","Numerical Solution of Integro-Differential Equations with Local Polynomial Regression","Open Journal of Statistics","","2161-718X, 2161-7198","10.4236/ojs.2012.23043","http://www.scirp.org/journal/doi.aspx?DOI=10.4236/ojs.2012.23043","In recent years, there has been a growing interest in the Integro-Differential Equations (IDEs) which are a combination of differential and Fredholm-Volterra integral equations. IDEs play an important role in many branches of linear and nonlinear functional analysis and their applications in the theory of engineering, mechanics, physics, chemistry, astronomy, biology, economics, potential theory and electrostatics. The mentioned integro-differential equations are usually difficult to solve analytically, so a numerical method is required. Many different methods are used to obtain the solution of the linear and nonlinear IDEs such as the successive approximations, A domain decomposition, Homotopy perturbation method, Chebyshev and Taylor collocation, Haar Wavelet, Tau and Walsh series methods [1-8]. Recently, the authors [9], have used local polynomial regression (LPR) method for the numerical solution of linear and non-linear Fredholm and Volterra integral equations. In this paper, we consider the linear IDEs,     x a yx pxyx gx K     (1) where the upper limit of the integral is constant or variable,    are constants, g xpx  and the kernel     K xt y  are given functions, whereas x 0 needs to be determined. The subject of this paper is to try to find numerical solutions of integro-differential equations by means of local polynomial regression method which is presented firstly by Hikmat Caglar [9]. Finally, we show the method to achieve the desired accuracy. Details of the structure of the present method are explained in sections. We apply LPR method for IDEs. In Section 3, it’s proved the efficiency of numerical method. Finally, Section 4 contains some conclusions and directions for future expectations and researches.","2012","2022-09-26 13:07:47","2024-07-28 20:44:48","2022-09-26 13:07:47","352-355","","03","02","","OJS","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\MDM22BGE\Su e.a. - 2012 - Numerical Solution of Integro-Differential Equatio.pdf","","ODE; integral equations; ♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPP5ULJB","journalArticle","1966","Haji-Sheikh, A.; Sparrow, E. M.","The Floating Random Walk and Its Application to Monte Carlo Solutions of Heat Equations","SIAM Journal on Applied Mathematics","","","","http://www.jstor.org/stable/2946271","Introduction. As longago as the turnof thecentury, it hadbeen recognizedthatprobabilitysamplingtechniquescould,in principle, be employed in solvingpartialdifferential equationsarisingin physicsand engineering. In 1899,LordRayleigh[1]demonstratet dherelationshipbetweenstochastic processesand parabolicdifferential equations,whilea similarrelationship was establishedin 1928by Courantand hiscoworkers[2]forellipticdifferentialequations.The earliestknowncomputationalexperiments involving samplingtechniquesare due to Todd[3],whoworkedwithLaplace's equationin asquaregeometryhavingprescribedboundarytemperatures. Somewhat more recently,Ehrlich [4] used samplingtechniquesto solve the equation a2u +au kau _+ - + -- = 0 ax2 ay2 y ay in simplepolygonswithprescribedboundaryvalues ofu. In general,there have been relativelyfew suchcomputationalexperiments. The name ""Monte Carlo"" is characteristically used to describeprobabilitysamplingtechniquesthat approximatethe solutionofmathematical or physicalproblems. A valuable surveyofMonte Carlomethodsas applied to the solutionof differential and difference equationshas been provided by Curtiss[5]. A primereferencesourceforthe randomwalk technique, which is basic to Monte Carlo methods,is Feller's text on probability theory[6]","1966","2022-09-27 19:05:10","2024-07-28 20:44:54","","370-389","","2","14","","","","","","","","","","en","","","","","Zotero","","","<div data-schema-version=""8""><p><img src=""https://yt3.ggpht.com/ytc/AMLnZu83ZEk4KYdaQ1rTQAu1i_B7_Fc7ROEYO-7w1Q=s48-c-k-c0x00ffffff-no-rj"" alt=""Kram1032"" data-attachment-key=""65I69TKU"" width=""40"" height=""40""></p> <h3><a href=""https://www.youtube.com/channel/UCFpAdN2JtiAPl5rXGla8j2w"" rel=""noopener noreferrer nofollow"">Kram1032</a></h3> <p><a href=""https://www.youtube.com/watch?v=dXROl0KGPXc&amp;lc=Ugw3ALptclBG2_SKp5J4AaABAg"" rel=""noopener noreferrer nofollow"">1 month ago</a></p> <p>Love to see this progress! I wonder whether this could be done in the time domain as well? I know, it tends to be the case with Monte-Carlo methods, that they are timeless. They try to sample some steady state, right? But if you make the entire spacio-temporal volume your ""steady state"", it ought to be possible regardless. Normally you couldn't properly save, and keep access to all that data so you could completely skip out on frames. But perhaps there is a way around that somehow? Maybe something inspired by NeRFs. A sort of data structure that's iteratively updated with gradient descend anyways, so you could probably reformulate that as a PDE that can be handled with a method like this I'd think? Then you could effectively get rid of all explicit grids (globally spatial, locally surface- or volume-spatial, and temporal) and go gridless continuous end to end perhaps. It seems to me the application of refining subsurface scattering is a nice example of how that might be helpful.</p> <p><img src=""https://yt3.ggpht.com/ytc/AMLnZu82dmfedMJ9Lv-6GvfhqhTdOiDxuraxI8a75DBx=s48-c-k-c0x00ffffff-no-rj"" alt=""Rohan Sawhney"" data-attachment-key=""KQZWEPCW"" width=""24"" height=""24""></p> <p>·</p> <p><img src=""https://yt3.ggpht.com/ytc/AMLnZu82dmfedMJ9Lv-6GvfhqhTdOiDxuraxI8a75DBx=s48-c-k-c0x00ffffff-no-rj"" alt=""Rohan Sawhney"" data-attachment-key=""L868C8AZ"" width=""40"" height=""40""></p> <h3></h3> <p><a href=""https://www.youtube.com/channel/UC1Gk7ZLF1D4oM76gYeTqD4g"" rel=""noopener noreferrer nofollow"">Rohan Sawhney</a></p> <p><a href=""https://www.youtube.com/watch?v=dXROl0KGPXc&amp;lc=Ugw3ALptclBG2_SKp5J4AaABAg.9eRF4DoVe2w9ed5Evh-8p2"" rel=""noopener noreferrer nofollow"">1 month ago</a></p> <p>Hi! It's possible to handle temporal problems such as the heat equation with walk on spheres, I recommend looking at this paper: <a href=""https://www.youtube.com/redirect?event=comments&amp;redir_token=QUFFLUhqbjQ5aUVZTGtDTTN1cV9KMmVJVlFwVXVvZXh4d3xBQ3Jtc0tsRGU3OU1kcFlPSkZxWnYwLVc0cldRWmc0Q2R4eGZCdHNWVUI4VFZRd0w4NWlrMmE3dGpGMWZocVlnd0dMSnpYR1NrdmM2UWQ3WWl4OVlDR0NtSWtCY21pOENtWDlib3QyWVdFWUhWOU1KOXZlcEdodw&amp;q=https%3A%2F%2Fepubs.siam.org%2Fdoi%2F10.1137%2F0114031&amp;stzid=Ugw3ALptclBG2_SKp5J4AaABAg.9eRF4DoVe2w9ed5Evh-8p2"" rel=""noopener noreferrer nofollow"">https://epubs.siam.org/doi/10.1137/0114031</a> Since the heat equation is an initial value problem, the high-level idea is to also sample an ""exit time"" at each step of the random walk from a known distribution (in addition to a uniform exit location on the sphere), and to keep a counter of the total time elapsed during the walk. If the counter value exceeds the predetermined amount/time for which one wants to flow the heat, then the initial value at the current position of the random walk inside the domain is added to the Monte Carlo estimate.</p> <p> 1 </p> <p><img src=""https://yt3.ggpht.com/ytc/AMLnZu83ZEk4KYdaQ1rTQAu1i_B7_Fc7ROEYO-7w1Q=s48-c-k-c0x00ffffff-no-rj"" alt=""Kram1032"" data-attachment-key=""XLJNAPHA"" width=""40"" height=""40""></p> <h3><a href=""https://www.youtube.com/channel/UCFpAdN2JtiAPl5rXGla8j2w"" rel=""noopener noreferrer nofollow"">Kram1032</a></h3> <p><a href=""https://www.youtube.com/watch?v=dXROl0KGPXc&amp;lc=Ugw3ALptclBG2_SKp5J4AaABAg.9eRF4DoVe2w9ed81sb6x8g"" rel=""noopener noreferrer nofollow"">1 month ago (edited)</a></p> <p><a href=""https://www.youtube.com/channel/UC1Gk7ZLF1D4oM76gYeTqD4g"" rel=""noopener noreferrer nofollow"">&nbsp;@Rohan Sawhney&nbsp;</a> thanks I'll check it out! sounds interesting</p> </div>","C:\Users\isido\Zotero\storage\M4YQIH62\Haji-Sheikh en Sparrow - 1966 - The Floating Random Walk and Its Application to Mo.pdf","","monte carlo; PDE; walk on spheres; ♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AYW4WWLU","book","2001","Hastie, Trevor; Friedman, Jerome; Tibshirani, Robert","The Elements of Statistical Learning  Data Mining, Inference, and Prediction","","","","","","The many topics include neural networks, support vector machines, classification trees and boosting - the first comprehensive treatment of this topic in any book machine learning statistical learning","2001","2022-09-27 19:42:11","2024-07-28 20:46:25","","","","","","","","","","","","","Springer Berlin Heidelberg","","","","","","","","","","<div data-schema-version=""8""><p>started my passion for machine learning</p> <p>a long time ago</p> </div>","C:\Users\isido\Zotero\storage\Q8DWLFW6\ESLII_print12_toc-compressed.pdf","","machine learning; statistics; ♥♥♥♥♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZWD66Q9A","journalArticle","2019","Cockayne, Jon; Oates, Chris; Sullivan, Tim; Girolami, Mark","Bayesian Probabilistic Numerical Methods","SIAM Review","","0036-1445, 1095-7200","10.1137/17M1139357","http://arxiv.org/abs/1702.03673","The emergent field of probabilistic numerics has thus far lacked clear statistical principals. This paper establishes Bayesian probabilistic numerical methods as those which can be cast as solutions to certain inverse problems within the Bayesian framework. This allows us to establish general conditions under which Bayesian probabilistic numerical methods are well-defined, encompassing both non-linear and non-Gaussian models. For general computation, a numerical approximation scheme is proposed and its asymptotic convergence established. The theoretical development is then extended to pipelines of computation, wherein probabilistic numerical methods are composed to solve more challenging numerical tasks. The contribution highlights an important research frontier at the interface of numerical analysis and uncertainty quantification, with a challenging industrial application presented.","2019-01","2022-09-30 13:49:16","2024-07-28 20:48:33","2022-09-30 13:49:16","756-789","","3","61","","SIAM Rev.","","","","","","","","en","","","","","arXiv.org","","arXiv:1702.03673 [cs, math, stat]","<div data-schema-version=""8""><p>Received from professor In’t Hout on 30/09/2022.</p> </div>","C:\Users\isido\Zotero\storage\9ST6SIRW\Cockayne e.a. - 2019 - Bayesian Probabilistic Numerical Methods.pdf","","statistics; ♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KUI5SU4X","journalArticle","2012","Gondzio, Jacek","Interior point methods 25 years later","European Journal of Operational Research","","03772217","10.1016/j.ejor.2011.09.017","https://linkinghub.elsevier.com/retrieve/pii/S0377221711008204","Interior point methods for optimization have been around for more than 25 years now. Their presence has shaken up the ﬁeld of optimization. Interior point methods for linear and (convex) quadratic programming display several features which make them particularly attractive for very large scale optimization. Among the most impressive of them are their low-degree polynomial worst-case complexity and an unrivalled ability to deliver optimal solutions in an almost constant number of iterations which depends very little, if at all, on the problem dimension. Interior point methods are competitive when dealing with small problems of dimensions below one million constraints and variables and are beyond competition when applied to large problems of dimensions going into millions of constraints and variables.","2012-05","2022-10-27 11:24:12","2024-07-28 20:48:36","2022-10-27 11:24:12","587-601","","3","218","","European Journal of Operational Research","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\isido\Zotero\storage\NNLGF4AU\Gondzio - 2012 - Interior point methods 25 years later.pdf","","interior point methods; optimization; ♥♥","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"H4M3QKNQ","preprint","2021","Kitapbayev, Yerkin","Closed form optimal exercise boundary of the American put option","","","","","http://arxiv.org/abs/1912.05438","We present three models of stock price with time-dependent interest rate, dividend yield, and volatility, respectively, that allow for explicit forms of the optimal exercise boundary of the finite maturity American put option. The optimal exercise boundary satisfies the nonlinear integral equation of Volterra type. We choose time-dependent parameters of the model so that the integral equation for the exercise boundary can be solved in the closed form. We also define the contracts of put type with time-dependent strike price that support the explicit optimal exercise boundary.","2021-01-09","2022-12-03 08:44:33","2024-07-28 20:49:08","2022-12-03 08:44:33","","","","","","","","","","","","arXiv","","en","","","","","arXiv.org","","arXiv:1912.05438 [q-fin]","","C:\Users\isido\Zotero\storage\99M3PKZV\Kitapbayev - 2021 - Closed form optimal exercise boundary of the Ameri.pdf","","american option; ♥; option pricing","","","","","","","","","","","","","","","","","","","","arXiv:1912.05438","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52YIE38K","journalArticle","2021","Healy, Jherek","Pricing American options under negative rates","The Journal of Computational Finance","","14601559, 17552850","10.21314/JCF.2021.004","http://arxiv.org/abs/2109.15157","This paper starts by deﬁning the criteria where the early-exercise of an American option is never optimal, under positive, or negative rates. It follows with a short analysis of the various shapes of the exercise region under negative interest rates. It then presents a new integral equation, which establishes the option price, and the two early exercise boundaries, under negative rates. It shows how to solve this new equation, through modiﬁcations of the modern and efﬁcient algorithm of Andersen and Lake, from the initial guess of the two boundaries to more subtle changes required in their ﬁxed point method for stability. Finally, the performance and accuracy of the resulting algorithm is assessed against a cutting edge ﬁnite difference method implementation.","2021","2022-12-03 09:21:35","2024-07-28 20:49:12","2022-12-03 09:21:35","","","","","","JCF","","","","","","","","en","","","","","arXiv.org","","arXiv:2109.15157 [q-fin]","","C:\Users\isido\Zotero\storage\8RBI4CZR\Healy - 2021 - Pricing American options under negative rates.pdf","","american option; ♥; option pricing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VT99V4NF","journalArticle","2010","Bossy, Mireille; Baude, Françoise; Doan, Viet Dung; Gaikwad, Abhijeet; Stokes-Rees, Ian","Parallel Pricing Algorithms for Multi--Dimensional Bermudan/American Options using Monte Carlo methods","Mathematics and Computers in Simulation","","03784754","10.1016/j.matcom.2010.08.005","http://arxiv.org/abs/0805.1827","In this paper we present two parallel Monte Carlo based algorithms for pricing multi–dimensional Bermudan/American options. First approach relies on computation of the optimal exercise boundary while the second relies on classiﬁcation of continuation and exercise values. We also evaluate the performance of both the algorithms in a desktop grid environment. We show the eﬀectiveness of the proposed approaches in a heterogeneous computing environment, and identify scalability constraints due to the algorithmic structure.","2010-11","2022-12-03 09:36:45","2024-07-28 20:49:19","2022-12-03 09:36:45","568-577","","3","81","","Mathematics and Computers in Simulation","","","","","","","","en","","","","","arXiv.org","","arXiv:0805.1827 [cs]","","C:\Users\isido\Zotero\storage\R7AAXVAF\Bossy e.a. - 2010 - Parallel Pricing Algorithms for Multi--Dimensional.pdf","","monte carlo; american option; ♥; option pricing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
